TSIC,Code,Product,Unit,Year,Month,"Begin month
inventory",Production,Domestic,Export,Total,"Shipment value
(thousand baht)","Month-end 
inventory",Capacity
10802,020,Ready made chicken feed,ton,2004,6,"17,608","238,806","215,672",0,"215,672","2,372,137","17,285","400,092"
10802,020,Ready made chicken feed,ton,2004,7,"17,864","255,971","232,444",0,"232,444","2,489,811","19,767","380,942"
10802,020,Ready made chicken feed,ton,2004,8,"19,768","226,020","208,130",0,"208,130","2,260,284","16,931","352,666"
10802,020,Ready made chicken feed,ton,2004,9,"16,344","194,707","187,773",0,"187,773","1,862,630","18,002","337,367"
10802,020,Ready made chicken feed,ton,2004,10,"18,002","203,360","191,793",0,"191,793","1,917,608","18,989","337,979"
10802,020,Ready made chicken feed,ton,2004,11,"19,714","202,440","191,702",0,"191,702","1,882,438","17,050","348,886"
10802,020,Ready made chicken feed,ton,2004,12,"17,050","204,979","195,231",0,"195,231","1,860,184","15,469","346,831"
10802,020,Ready made chicken feed,ton,2005,1,"15,469","186,640","162,121",0,"162,121","1,619,448","20,863","337,350"
10802,020,Ready made chicken feed,ton,2005,2,"20,863","176,243","165,950",0,"165,950","1,573,616","17,730","333,189"
10802,020,Ready made chicken feed,ton,2005,3,"17,730","209,880","197,381",0,"197,381","1,856,326","14,737","350,937"
10802,020,Ready made chicken feed,ton,2005,4,"14,737","205,128","181,784",0,"181,784","1,663,739","13,613","346,479"
10802,020,Ready made chicken feed,ton,2005,5,"13,613","211,975","193,973",0,"193,973","1,725,060","12,606","353,460"
10802,020,Ready made chicken feed,ton,2005,6,"12,606","223,915","201,879",0,"201,879","1,822,896","14,783","365,841"
10802,020,Ready made chicken feed,ton,2005,7,"14,783","225,328","206,150",0,"206,150","1,869,208","15,851","370,216"
10802,020,Ready made chicken feed,ton,2005,8,"15,851","220,584","198,907",0,"198,907","1,809,974","14,167","370,878"
10802,020,Ready made chicken feed,ton,2005,9,"14,167","199,659","186,189",0,"186,189","1,707,803","13,688","358,488"
10802,020,Ready made chicken feed,ton,2005,10,"13,688","215,307","189,626",0,"189,626","1,755,011","13,628","359,357"
10802,020,Ready made chicken feed,ton,2005,11,"13,628","227,316","208,769",0,"208,769","1,933,367","14,500","362,952"
10802,020,Ready made chicken feed,ton,2005,12,"14,500","239,129","218,812",0,"218,812","1,950,849","11,929","371,831"
10802,020,Ready made chicken feed,ton,2006,1,"11,929","229,938","207,079",0,"207,079","1,917,993","13,859","362,932"
10802,020,Ready made chicken feed,ton,2006,2,"13,859","220,487","202,734",0,"202,734","1,829,706","13,422","358,524"
10802,020,Ready made chicken feed,ton,2006,3,"13,422","232,378","214,785",0,"214,785","1,920,647","13,292","362,442"
10802,020,Ready made chicken feed,ton,2006,4,"13,292","221,394","207,693",0,"207,693","1,868,561","11,463","361,742"
10802,020,Ready made chicken feed,ton,2006,5,"11,463","246,118","222,574",0,"222,574","2,016,558","11,644","363,391"
10802,020,Ready made chicken feed,ton,2006,6,"11,644","237,261","220,586",0,"220,586","1,982,376","11,931","357,992"
10802,020,Ready made chicken feed,ton,2006,7,"11,931","231,027","209,228",0,"209,228","1,877,458","12,212","358,828"
10802,020,Ready made chicken feed,ton,2006,8,"12,212","229,389","214,251",0,"214,251","1,907,851","12,775","348,820"
10802,020,Ready made chicken feed,ton,2006,9,"12,775","210,238","195,915",0,"195,915","1,702,685","10,012","342,041"
10802,020,Ready made chicken feed,ton,2006,10,"10,012","218,902","199,600",0,"199,600","1,739,528","12,662","345,044"
10802,020,Ready made chicken feed,ton,2006,11,"12,662","206,553","201,592",0,"201,592","1,715,999","12,529","341,728"
10802,020,Ready made chicken feed,ton,2006,12,"12,529","225,368","222,869",0,"222,869","1,873,321","10,044","344,841"
10802,020,Ready made chicken feed,ton,2007,1,"10,044","231,866","226,914",0,"226,914","2,024,617","10,146","346,492"
10802,020,Ready made chicken feed,ton,2007,2,"10,146","200,436","196,301",0,"196,301","1,809,348","10,522","350,123"
10802,020,Ready made chicken feed,ton,2007,3,"10,522","205,569","202,564",0,"202,564","1,903,646","10,108","346,504"
10802,020,Ready made chicken feed,ton,2007,4,"10,108","194,733","189,636",0,"189,636","1,781,563","10,836","345,535"
10802,020,Ready made chicken feed,ton,2007,5,"10,836","207,871","202,802",0,"202,802","1,889,802","10,584","342,576"
10802,020,Ready made chicken feed,ton,2007,6,"10,584","206,392","204,903",0,"204,903","1,913,725","9,655","351,298"
10802,020,Ready made chicken feed,ton,2007,7,"9,655","213,696","210,332",0,"210,332","1,979,844","9,759","354,235"
10802,020,Ready made chicken feed,ton,2007,8,"9,759","227,933","223,549",0,"223,549","2,129,118","10,998","351,390"
10802,020,Ready made chicken feed,ton,2007,9,"10,998","221,759","217,805",0,"217,805","2,118,252","11,459","355,841"
10802,020,Ready made chicken feed,ton,2007,10,"11,459","246,453","243,461",0,"243,461","2,469,397","10,812","360,914"
10802,020,Ready made chicken feed,ton,2007,11,"10,812","239,291","237,653",0,"237,653","2,462,974","9,849","367,773"
10802,020,Ready made chicken feed,ton,2007,12,"9,849","240,977","238,071",0,"238,071","2,550,605","9,453","361,103"
10802,020,Ready made chicken feed,ton,2008,1,"9,453","241,877","238,446",0,"238,446","2,631,824","10,056","362,220"
10802,020,Ready made chicken feed,ton,2008,2,"10,056","220,169","216,941",0,"216,941","2,478,855","10,437","355,519"
10802,020,Ready made chicken feed,ton,2008,3,"10,437","241,450","237,143",0,"237,143","2,802,633","11,236","358,760"
10802,020,Ready made chicken feed,ton,2008,4,"11,236","226,460","224,256",0,"224,256","2,702,780","11,750","359,316"
10802,020,Ready made chicken feed,ton,2008,5,"11,750","244,249","244,007",0,"244,007","3,014,158","10,747","359,193"
10802,020,Ready made chicken feed,ton,2008,6,"10,747","240,256","239,397",0,"239,397","2,928,131","13,305","368,474"
10802,020,Ready made chicken feed,ton,2008,7,"13,305","244,563","247,098",0,"247,098","3,181,028","12,546","366,802"
10802,020,Ready made chicken feed,ton,2008,8,"12,546","254,440","256,950",0,"256,950","3,420,640","12,888","370,394"
10802,020,Ready made chicken feed,ton,2008,9,"12,888","238,394","243,413",0,"243,413","3,216,257","10,223","374,292"
10802,020,Ready made chicken feed,ton,2008,10,"10,223","248,568","247,009",0,"247,009","3,165,070","11,817","371,091"
10802,020,Ready made chicken feed,ton,2008,11,"11,817","241,847","237,086",0,"237,086","2,928,973","14,600","375,829"
10802,020,Ready made chicken feed,ton,2008,12,"14,600","255,423","254,746",0,"254,746","3,064,719","12,250","374,242"
10802,020,Ready made chicken feed,ton,2009,1,"12,250","241,517","237,692",0,"237,692","2,771,708","11,185","376,574"
10802,020,Ready made chicken feed,ton,2009,2,"11,185","220,727","215,442",0,"215,442","2,498,099","12,737","375,036"
10802,020,Ready made chicken feed,ton,2009,3,"12,737","238,443","235,477",0,"235,477","2,659,901","12,552","376,634"
10802,020,Ready made chicken feed,ton,2009,4,"12,552","229,430","228,029",0,"228,029","2,567,922","11,267","378,753"
10802,020,Ready made chicken feed,ton,2009,5,"11,267","236,737","231,892",0,"231,892","2,582,960","13,824","382,072"
10802,020,Ready made chicken feed,ton,2009,6,"13,824","210,655","209,144",0,"209,144","2,261,021","12,988","343,880"
10802,020,Ready made chicken feed,ton,2009,7,"12,988","218,707","216,692",0,"216,692","2,351,050","12,290","347,254"
10802,020,Ready made chicken feed,ton,2009,8,"12,290","216,538","210,178",0,"210,178","2,265,723","16,047","340,752"
10802,020,Ready made chicken feed,ton,2009,9,"16,047","208,165","206,473",0,"206,473","2,192,736","13,949","343,237"
10802,020,Ready made chicken feed,ton,2009,10,"13,949","223,600","219,662",0,"219,662","2,300,082","14,338","344,780"
10802,020,Ready made chicken feed,ton,2009,11,"14,338","218,184","213,921",0,"213,921","2,242,560","15,468","344,850"
10802,020,Ready made chicken feed,ton,2009,12,"15,468","236,736","234,054",0,"234,054","2,569,093","14,227","351,962"
10802,020,Ready made chicken feed,ton,2010,1,"14,227","218,116","214,963",0,"214,963","2,399,556","15,772","349,867"
10802,020,Ready made chicken feed,ton,2010,2,"15,772","202,749","205,528",0,"205,528","2,332,068","13,832","354,739"
10802,020,Ready made chicken feed,ton,2010,3,"13,832","230,147","230,671",0,"230,671","2,735,575","13,049","358,442"
10802,020,Ready made chicken feed,ton,2010,4,"13,049","218,429","218,771",0,"218,771","2,564,168","12,634","355,525"
10802,020,Ready made chicken feed,ton,2010,5,"12,634","224,590","218,253",0,"218,253","2,567,021","17,534","358,726"
10802,020,Ready made chicken feed,ton,2010,6,"17,534","228,931","231,134",0,"231,134","2,719,754","14,403","354,699"
10802,020,Ready made chicken feed,ton,2010,7,"14,403","235,889","236,485",0,"236,485","2,761,114","13,385","361,943"
10802,020,Ready made chicken feed,ton,2010,8,"13,385","244,776","243,481",0,"243,481","2,794,285","14,453","357,591"
10802,020,Ready made chicken feed,ton,2010,9,"14,453","233,726","232,735",0,"232,735","2,688,323","14,676","357,947"
10802,020,Ready made chicken feed,ton,2010,10,"14,676","237,100","234,484",0,"234,484","2,696,338","15,884","358,992"
10802,020,Ready made chicken feed,ton,2010,11,"15,884","229,456","227,612",0,"227,612","2,627,538","16,780","353,515"
10802,020,Ready made chicken feed,ton,2010,12,"16,780","237,522","238,060",0,"238,060","2,769,914","15,388","355,849"
10802,020,Ready made chicken feed,ton,2011,1,"15,388","236,857","234,277",0,"234,277","2,735,874","17,218","353,322"
10802,020,Ready made chicken feed,ton,2011,2,"17,218","207,250","206,301",0,"206,301","2,442,650","17,451","346,738"
10802,020,Ready made chicken feed,ton,2011,3,"17,451","217,924","219,746",0,"219,746","2,672,106","16,077","344,766"
10802,020,Ready made chicken feed,ton,2011,4,"16,077","226,891","229,688",0,"229,688","2,828,232","15,197","356,158"
10802,020,Ready made chicken feed,ton,2011,5,"15,197","250,343","248,383",0,"248,383","3,025,277","18,373","353,434"
10802,020,Ready made chicken feed,ton,2011,6,"18,373","248,931","252,527",0,"252,527","3,057,354","16,600","358,289"
10802,020,Ready made chicken feed,ton,2011,7,"16,600","263,958","264,254",0,"264,254","3,157,437","18,479","359,240"
10802,020,Ready made chicken feed,ton,2011,8,"18,479","266,142","268,807",0,"268,807","3,198,607","17,724","357,758"
10802,020,Ready made chicken feed,ton,2011,9,"17,724","259,018","263,467",0,"263,467","3,169,593","16,668","356,761"
10802,020,Ready made chicken feed,ton,2011,10,"16,668","270,715","276,842",0,"276,842","3,334,939","15,884","353,841"
10802,020,Ready made chicken feed,ton,2011,11,"15,884","271,558","277,920",0,"277,920","3,383,729","17,631","356,365"
10802,020,Ready made chicken feed,ton,2011,12,"17,631","291,379","301,729",0,"301,729","3,719,700","14,915","359,840"
10802,020,Ready made chicken feed,ton,2012,1,"14,915","279,101","281,984",0,"281,984","3,461,498","19,521","359,391"
10802,020,Ready made chicken feed,ton,2012,2,"19,521","271,961","279,723",0,"279,723","3,483,773","18,086","360,227"
10802,020,Ready made chicken feed,ton,2012,3,"18,086","288,813","298,369",0,"298,369","3,707,292","17,224","364,636"
10802,020,Ready made chicken feed,ton,2012,4,"17,224","257,767","265,033",0,"265,033","3,298,649","19,299","355,913"
10802,020,Ready made chicken feed,ton,2012,5,"19,299","279,278","286,799",0,"286,799","3,576,337","19,744","361,161"
10802,020,Ready made chicken feed,ton,2012,6,"19,744","275,239","251,836",0,"251,836","3,099,900","20,777","364,212"
10802,020,Ready made chicken feed,ton,2012,7,"20,777","292,676","265,202",0,"265,202","3,310,238","21,067","365,509"
10802,020,Ready made chicken feed,ton,2012,8,"21,067","296,832","269,267",0,"269,267","3,446,525","21,985","370,649"
10802,020,Ready made chicken feed,ton,2012,9,"21,985","276,477","248,587",0,"248,587","3,219,116","20,581","363,889"
10802,020,Ready made chicken feed,ton,2012,10,"20,581","281,779","249,325",0,"249,325","3,296,469","21,668","363,330"
10802,020,Ready made chicken feed,ton,2012,11,"21,668","267,725","239,656",0,"239,656","3,176,779","22,213","363,130"
10802,020,Ready made chicken feed,ton,2012,12,"22,213","278,373","247,514",0,"247,514","3,338,757","21,818","369,504"
10802,020,Ready made chicken feed,ton,2013,1,"21,818","293,916","261,629",0,"261,629","3,619,682","23,905","372,150"
10802,020,Ready made chicken feed,ton,2013,2,"23,905","251,103","232,541",0,"232,541","3,223,287","19,728","371,289"
10802,020,Ready made chicken feed,ton,2013,3,"19,728","270,336","246,228",0,"246,228","3,357,531","19,714","366,364"
10802,020,Ready made chicken feed,ton,2013,4,"19,714","247,784","229,344",0,"229,344","3,148,232","16,806","370,546"
10802,020,Ready made chicken feed,ton,2013,5,"16,806","259,010","231,273",0,"231,273","3,195,104","19,018","369,571"
10802,020,Ready made chicken feed,ton,2013,6,"19,018","242,508","214,570",0,"214,570","2,963,298","19,380","369,415"
10802,020,Ready made chicken feed,ton,2013,7,"19,380","259,706","232,904",0,"232,904","3,260,861","17,811","376,295"
10802,020,Ready made chicken feed,ton,2013,8,"17,811","265,211","237,600",0,"237,600","3,312,996","16,262","374,605"
10802,020,Ready made chicken feed,ton,2013,9,"16,262","247,002","220,007",0,"220,007","3,003,056","18,428","372,385"
10802,020,Ready made chicken feed,ton,2013,10,"18,428","255,114","229,225",0,"229,225","3,041,923","17,337","372,548"
10802,020,Ready made chicken feed,ton,2013,11,"17,337","251,861","222,861",0,"222,861","2,944,700","19,226","373,773"
10802,020,Ready made chicken feed,ton,2013,12,"19,226","261,733","233,678",0,"233,678","3,036,947","17,065","388,255"
10802,020,Ready made chicken feed,ton,2014,1,"17,065","265,796","235,069",0,"235,069","3,056,029","18,488","388,217"
10802,020,Ready made chicken feed,ton,2014,2,"18,488","238,822","210,788",0,"210,788","2,742,417","18,620","382,362"
10802,020,Ready made chicken feed,ton,2014,3,"18,620","263,333","236,522",0,"236,522","3,096,297","20,334","378,800"
10802,020,Ready made chicken feed,ton,2014,4,"20,334","252,823","228,674",0,"228,674","3,034,698","20,020","380,748"
10802,020,Ready made chicken feed,ton,2014,5,"20,020","269,065","241,114",0,"241,114","3,237,311","22,024","380,907"
10802,020,Ready made chicken feed,ton,2014,6,"22,024","248,533","223,898",0,"223,898","3,078,785","20,831","376,457"
10802,020,Ready made chicken feed,ton,2014,7,"20,831","269,648","242,042",0,"242,042","3,389,269","20,619","379,598"
10802,020,Ready made chicken feed,ton,2014,8,"20,619","267,670","240,638",0,"240,638","3,398,226","22,629","374,236"
10802,020,Ready made chicken feed,ton,2014,9,"22,629","275,021","246,253",0,"246,253","3,405,892","24,716","375,782"
10802,020,Ready made chicken feed,ton,2014,10,"24,716","271,420","250,302",0,"250,302","3,425,560","19,951","370,741"
10802,020,Ready made chicken feed,ton,2014,11,"19,951","271,120","241,604",0,"241,604","3,287,991","25,072","367,414"
10802,020,Ready made chicken feed,ton,2014,12,"25,072","285,820","260,523",0,"260,523","3,536,675","23,477","375,291"
10802,020,Ready made chicken feed,ton,2015,1,"23,477","292,458","262,551",0,"262,551","3,571,093","24,064","381,228"
10802,020,Ready made chicken feed,ton,2015,2,"24,064","255,808","227,583",0,"227,583","3,121,853","26,404","376,932"
10802,020,Ready made chicken feed,ton,2015,3,"26,404","279,373","251,624",0,"251,624","3,431,004","27,531","372,359"
10802,020,Ready made chicken feed,ton,2015,4,"27,531","267,955","240,524",0,"240,524","3,282,337","25,418","377,672"
10802,020,Ready made chicken feed,ton,2015,5,"25,418","283,041","251,124",0,"251,124","3,403,348","31,082","379,781"
10802,020,Ready made chicken feed,ton,2015,6,"31,082","269,309","248,561",0,"248,561","3,354,729","25,350","377,781"
10802,020,Ready made chicken feed,ton,2015,7,"25,350","283,190","248,458",0,"248,458","3,354,574","29,782","381,090"
10802,020,Ready made chicken feed,ton,2015,8,"29,782","285,077","251,204",0,"251,204","3,395,410","30,247","381,136"
10802,020,Ready made chicken feed,ton,2015,9,"30,247","274,194","241,269",0,"241,269","3,261,957","30,081","380,223"
10802,020,Ready made chicken feed,ton,2015,10,"30,081","281,032","250,389",0,"250,389","3,223,480","24,160","380,760"
10802,020,Ready made chicken feed,ton,2015,11,"24,160","271,649","239,867",0,"239,867","3,033,197","25,275","376,113"
10802,020,Ready made chicken feed,ton,2015,12,"25,275","295,099","263,660",0,"263,660","3,363,802","22,131","381,430"
10802,030,Ready made fish feed,ton,2000,6,"1,670","9,917","10,541",0,"10,541","135,288","1,443","18,368"
10802,030,Ready made fish feed,ton,2000,7,"1,443","9,615","10,444",0,"10,444","134,477","1,681","15,259"
10802,030,Ready made fish feed,ton,2000,8,"1,681","9,064","10,195",0,"10,195","125,931",999,"14,391"
10802,030,Ready made fish feed,ton,2000,9,999,"9,437","10,541",0,"10,541","127,217","1,371","14,836"
10802,030,Ready made fish feed,ton,2000,10,"1,371","8,714","9,743",0,"9,743","118,858","1,422","15,877"
10802,030,Ready made fish feed,ton,2000,11,"1,422","7,853","8,505",0,"8,505","102,046","1,487","14,051"
